Date,Headlines,Author,Tag Text,True_Label
2018-12-29,Bloodstained: Ritual of the Night kills its Mac and Linux ports,Destructoid,"Bloodstained: Ritual of the Night's dead platforms keep piling up. A fewyears ago, the Wii U version was canceled in favor of flipping over toSwitch ...",
2018-12-29,Marking big day: Is it a pagan ritual or a genuine Christian festival?,Daily Nation,"Talking to Kenyans from different walks of life, the general agreementseems that Christmas is a pagan ritual that has no place in Christianity.PHOTO ...",
2018-12-29,Meiji master's Hina dolls at riverside court ritual discovered,Asahi Shimbun,"It represents an imperial court ritual called “Kyokusui no En” (Feast ofwinding river), held during the Heian Period (794-1185) and cherished by the...",
2018-12-29,3 Crystal Rituals For New Year's Eve 2018 To Help You Enter 2019,Stress-Free,"BustleAll three of Braun's rituals are designed to incorporate any or all of thefollowing crystals, based on what your personal vibe and intention is.",
2018-12-29,"Christmas In Colombia, Reflections On A Commercial Ritual",Worldcrunch,The celebration of Christ's birth was always a little bit pagan for itsassociations with the Roman imperial religion. But the modern West hasturned into ...,
2018-12-29,Trump finally hews to ritual of meeting troops in harm's way,ABC News,"President Donald Trump once opined that it wasn't ""overly necessary"" forhim to visit troops in danger zones abroad. But with the lights of Air Force...",
2018-12-29,2000-Year-Old Ring Found In Ancient Jerusalem Ritual Bath,Algemeiner,"The ring was found by Israel Antiquities Authority archaeologists in whatappears to be an ancient mikveh (ritual bath) on the Pilgrimage Road, which...",
2018-12-29,A Winter Solstice Week Ritual to Clean the Slate for 2019,Unknown,"This year the solstice lands one day before the full moon in emotional,intuitive Cancer, and we felt it fitting to create a special water ritual tohelp ...",
2018-12-29,A Ritual for the Cancer Full Moon to Warm Your Heart,Unknown,What a way to ring in the holidays! December 22nd's full cold moon inheartfelt Cancer—the second full moon in this nurturing sign this year—isalso ...,
2018-12-29,4 Rituals For New Year's Eve 2018 To Help You Feel Refreshed In Time For,January 1,"BustleThis year, my witchy self might just do some rituals for New Year's Eve2018 at home and make a magickal, cleansing night in of the whole shebang.",
2018-12-29,"Ondo under siege of kidnappers, ritual killers",Premium Times,"Ondo State, hitherto known for its tranquil and peaceful environments, isnow a hellhole for travellers and residents alike, many of whom have been...",
2018-12-29,Man arrested after boy dies during circumcision ritual,The Punch,"A 66-year-old man has been arrested in connection with the death of a2-year-old boy as a result of a circumcision ritual in the town ofMonterotondo, ...",
2019-01-05,Van Helsing Season 3 Episode 13 Review: Birth Ritual,Den of Geek US,"And after a season built primarily around individual character episodes,“Birth Ritual” fittingly brings Vanessa face to face with the Oracle and anold ...",
2019-01-05,Belgium's Flemish Region Bans Jewish and Muslim Methods of Ritual Animal,Slaughter,"HaaretzA ban in Belgium on the Jewish and Muslim methods of ritual slaughter ofanimals went into effect on New Year's Day. The Flemish Region, whose ...",
2019-01-05,Bloodstained: Ritual Of The Night Cancels Two More Versions,GameSpot,"Following the cancellation of the PlayStation Vita and Wii U versions ofBloodstained: Ritual of the Night, the game's Mac and Linux versions havenow ...",
2019-01-05,Jack Eichel has the most precise and insane pre-game ritual ever,For The Win,"Sports Illustrated's Alex Prewitt wrote a wonderful profile of Jack Eichel,the captain of the resurgent Buffalo Sabres. You should read it. Wedged ...",
2019-01-05,The Japanese New Year's ritual that's making a comeback,euronews,The 'Namahage' folk ritual was added to UNESCO's cultural heritage list in2018. The tradition in northern Japan has recently been revived after a ...,
2019-01-05,Did you say Finnish tea ritual?,Unknown,What would be a great way to package the finest offerings of Finnish natureand make it a global hit? This was the question Tea Girls Nina Rantala ...,
2019-01-05,Louie Vega - Dance Ritual 28 DEC 2018,Unknown,Listen to Louie Vega - Dance Ritual 28 DEC 2018 by House FM for free.Follow House FM to never miss another show.,
2019-01-05,A Ritual To Let Go Of All The Sh** You Never Want To See Again From 2018 mindbodygreen.com,Unknown,"Almost everything shuts down, and people are encouraged to stay home,"" saysBarbara Biziou, author and expert on global rituals. She adds that ...",
2019-01-05,The 3-Step Evening Ritual That Will Make You Happy,Unknown,"There's one scientifically-proven evening ritual that is free, easy andwill make you happier and healthier while improving your relationships.",
2019-01-05,Start your New Year right with these simple rituals,Quartz,"Many people spend New Year's Eve surrounded by lots of people, drinking andcheering and anxiously anticipating the stroke of midnight.",
2019-01-05,Namahage deity ritual revived in Japan district,NHK WORLD,People wearing demonic masks and straw garments visited homes in Japan'snorthern prefecture of Akita on New Year's Eve to ward off evil spirits ...,
2019-01-05,Ritual Slaughter Of Animals Officially Banned In Belgium,Forward,(JTA) — A ban in Belgium on the Jewish and Muslim methods of ritualslaughter of animals will go into effect on New Year's. The Flemish Region...,
2019-01-12,Lessons from a global beauty entrepreneur - Ritual's Raymond Cloosterman image.ie,Unknown,Becoming an overnight success in the beauty world isn't as easy as itsounds. The CEO and founder of Rituals shares some lessons he's learned ...,
2019-01-12,Alt.Ctrl.GDC Showcase: The Book Ritual,Gamasutra,The 2019 Game Developer's Conference will feature an exhibition calledAlt.Ctrl.GDC dedicated to games that use alternative control schemes and ...,
2019-01-12,Jeff Whetstone's The Batture Ritual by Ratik Asokan,Unknown,"Whetstone's resultant video installation, The Batture Ritual, is tightlyfocused, even austere, yet its themes range and rove. In a meditation uponthis ...",
2019-01-12,Lightning strikes and kills ritual performers on a hill,Independent Online,Johannesburg - Two people walking up a hill to perform a traditional ritualdied when they were hit by lightning during a severe storm in Joburg on ...,
2019-01-12,"""Sabarimala Priest Monster For Purification Ritual"", Says Kerala Minister",NDTV,"A senior Kerala minister today attacked the Sabarimala temple's Tantri(chief priest), calling him a ""Brahmin monster"" for conducting a''purification'' ...",
2019-01-12,Rule of law or attack on religious freedom? Belgian ritual animal slaughter ban DEBATE,RT,"Belgium's Flanders region has banned Jewish and Muslim forms of ritualanimal slaughter, sparking a firestorm of criticism from religious groups,who ...",
2019-01-12,Eta Eta sponsors present two pledges for Ritual of Jewels Ceremony,Daily Journal Online,Eta Eta sponsors present two pledges for Ritual of Jewels Ceremony ... forthe Ritual of Jewel ceremony inducting them as member of Eta Eta Chapter.,
2019-01-12,Belgium bans ritual halal and kosher animal slaughter over welfare concerns,The Independent,"Most countries in the EU allow religious exceptions to the EU law requiringanimals to be made insensible to pain before slaughter, usually by ...",
2019-01-12,watch Zevious' psychedelic video for “Ritual Based Symmetries”,Brooklyn Vegan,"Heavy avant-garde NYC trio Zevious (who share members with Dysrhythmia,Sabbath Assembly, Many Arms, Smother Party, and more) released their ...",
2019-01-12,"Belgium Bans Ritual Animal Slaughter. Some See a Humane Move, Others",Prejudice.,"New York TimesWith both animal rights advocates and right-wing nationalists pushing toban ritual slaughter, religious minorities in Belgium and other countriesfear ...",
2019-01-19,Ritual is launching in two new Toronto neighbourhoods with food festivals,MobileSyrup,"Ritual is coming to two new Toronto neighbourhoods and is launching twofestivals to celebrate. First up, Ritual is launching in Cabbagetownstarting ...",
2019-01-19,Japanese plunge into ice bath at Tokyo shrine in purification ritual for,New Year,"Telegraph.co.ukThis annual ritual, in its 64th year this time, was held under cloudy skieswith temperature nearing five degree Celsius. The Shinto event is usuallyheld ...",
2019-01-19,"As Australia Day approaches, so does the ritual 'patriotic' venting",The Sydney Morning Herald,"On the Thursday after new year's, I drove to the airport to pick up mycousin and his adult son who are visiting Australia for the first time fromBudapest.",
2019-01-19,Millennial parents are ditching *this* bedtime ritual (and it's important to bring it back),AOL,"Rock-a-Bye Baby, Tura Lura Lura, Frère Jacques—all were as signature toyour childhood bedtime routine as bath, books and lights out. Not anymore...",
2019-01-19,Pongal 2019: Meaning Of The Ritual Of Letting Rice And Milk Overflow On,Thai Pongal,"NDTVPongal 2019 is going to be celebrated fromJanuary 15, 2019 to January 18,2019. The Tamil festival is celebrated to offer thanks to the Sun God and...",
2019-01-19,Louie Vega - Dance Ritual 11 JAN 2019,Unknown,Listen to Louie Vega - Dance Ritual 11 JAN 2019 by House FM for free.Follow House FM to never miss another show.,
2019-01-19,On face-work: an analysis of ritual elements in social interaction.,Unknown,Face-work utilizes cooperation and ritual. The universality of some type ofrituals preserving or restoring face demonstrates their necessity for ...,
2019-01-19,Malawi archbishop calls on government to stop ritual murder of albinos,Crux: Covering all things Catholic,An archbishop in Malawi has accused the government of not doing enough tostop the marketing of the bones of people with albinism. Archbishop ...,
2019-01-19,Joanna Gaines Reveals How Her Sunday Ritual Has Changed Since Welcoming,Baby Crew,countryliving.comJoanna Gaines Reveals How Her Sunday Ritual Has Changed Since WelcomingBaby Crew ... But their Sunday ritual may be the sweetest.,
2019-01-19,Bizarre! Cattle made to walk through flames in this ritual in Karnataka,Times Now,"Bengaluru: In a shocking ritual reported from Karnataka, cattle are made towalk through fire to celebrate Makar Sankranti, the festival of harvest.",
