Date,Headlines,Author,Tag Text,True_Label
17/11/2018,The 15-minute daily ritual that drastically improved my confidence,Business Insider,I started making time to review every day in an attempt to make it easierfor me to stick to the goals I'd set. The experiment had an unintended ...,positive
17/11/2018,"ICYMI: I killed my mother, slept with her corpse for money ritual ?€? Suspect",The Punch,"An 18-year-old man, Samuel Akpobome, who was arrested by the police in EdoState for allegedly killing his mother for money rituals, has explained ...",negative
24/11/2018,"I stopped making lunch for a week and switched to Ritual, the order-ahead app sweeping San ...",Business Insider,"So I decided to try out Ritual, an order-ahead app that I've seenadvertised all around San Francisco's Financial District. It's alsoavailable in most ...",
24/11/2018,"Book List #2 Synagogues, Clergy & Jewish Ritual",Unknown,"When Naomi convinces her 95-year-old great-grandmother that it's not toolate to participate in Jewish communal ritual by becoming a Bat Mitzvah, ...",
24/11/2018,In Defense of Ritual,Lion's Roar,One key element in fostering that progression from seated meditation toordinary activities was ritual. Everything from the formal procedure forentering ...,
24/11/2018,Review: Rage and Ritual in 'What to Send Up When It Goes Down',New York Times,?€?An anger spittoon.?€? The phrase crackles with both a deep visceral chargeand an elegant precision. These words are only three among many used by ...,
24/11/2018,"Mum-of-three, 44, claims daily 12 minute 'miracle shower' ritual is secret to her youthful looks",The Irish Sun,MUM-OF-THREE Abigail O'Neill has revealed the secret to her age-defyinglooks - a daily 'miracle shower'. The 44-year-old has amassed thousands ...,
24/11/2018,The Executive Selection: Rituals,Entrepreneur,"Influenced by the grooming traditions of ancient Japanese warriors, TheRitual of Samurai by Rituals Cosmetics is worth checking out for yourskincare ...",
24/11/2018,Challenge to Jewish religious chicken-killing ritual defeated in court,WABC-TV,Animal rights groups have argued the ritual violates more than a dozen NewYork health and safety and animal cruelty laws which the city chooses not...,
24/11/2018,"'Everything Is Ash': Grim Ritual As Search Teams Comb Through Paradise,",Calif.,"NPRDavid Greene joins one of the many search-and-rescue teams in Paradise,Calif., looking for those still unaccounted for in the Camp Fire in the ...",
24/11/2018,Smithville ISD parents see red flags in first grade bible verse ritual,Austin American-Statesman,Parents of students in the Smithville school district have taken issue witha video a first grade teacher shared online showing her class repeatingBible ...,
24/11/2018,"Gaza's fatal ritual: relentless protests, steady casualties",ABC News,"Atalla Fayoumi hobbles on crutches across the flat, sunbaked plain nearIsrael's border fence in the Gaza Strip, gazing toward plumes of smokerising ...",negative
24/11/2018,Will Ranveer Singh turn a traditional Sindhi groom and perform these unconventional rituals ahead ...,Times Now,"While Sindhis have a host of interesting rituals for both bride and groom,one of them, in particular, has always managed to catch the fancy of all.",
24/11/2018,Build Ritual Island,Unknown,"Help us build a space that will be a home for community to feel open, feelstrong and feel good. | Check out 'Build Ritual Island' on Indiegogo.",
01/12/2018,Take a moment to slow down with luxury Christmas gifts from Rituals,Irish Times,"Inspired by the wisdom and ancient traditions of Asian cultures, Ritualshas an extensive collection of luxurious products for home and body with ...",
01/12/2018,Kalamezhuthu: When art is integral to ritual,The Hindu,"Among the communities whose livelihood centred around temple rituals(ambalavasis), the Kurups specialised in kalamezhuthu. Starting off by ...",
01/12/2018,Unlocking Sacred Landscapes: Digital Humanities and Ritual Space,Unknown,This Topical Issue will focus on digital approaches both to ritual spaceand to artefacts relating to ritual practice and cult. The terms ritual andcult are ...,
01/12/2018,"It's a Black Friday, indeed, at E Pike's new Ritual",CHS Blog (blog),"Ritual, a new independent fashion shop from two industry veterans, is nowopen on the Comet block and ready for your very Black Friday visit.",
01/12/2018,Why we need end-of-life rituals,The Conversation UK,"When someone dies, it is common to mark their death with funeral rituals,but the idea of using a ritual to mark someone as they near the end of their...",
01/12/2018,Police arrest 6 after a teenage boy died in an adulthood initiation ritual in Kenya,CNN,"Days after returning from the trip and recovering from a circumcision thatis part of the ritual, Kanyonyo was found dead by his sister at their homein ...",negative
01/12/2018,Bloodstained: Ritual of the Night gets help from Shantae studio WayForward,Polygon,"Bloodstained: Ritual of the Night, the long-awaited Kickstarter-fundedproject from former Castlevania producer Koji Igarashi, is getting help from...",
01/12/2018,Emperor Akihito performs last harvest ritual before abdication,Asahi Shimbun,Akihito conducted the Niiname ritual on Friday at an Imperial Palace shrineilluminated by torchlight as ancient music was played. He offered ...,
01/12/2018,Emperor Akihito performs last harvest ritual at Imperial Palace before abdication,The Japan Times,The Emperor conducted the Niiname-sai harvest ritual Friday at a shrine inthe Imperial Palace illuminated by torchlight as traditional music was ...,
01/12/2018,Bald eagles startle Bay Area community with unusual ritual in tree,San Francisco Chronicle,"Residents in the community of Brentwood were spooked Monday morning by theunusual sight of two bald eagles tangled in a pecan tree, talons ...",
08/12/2018,Prince Akishino raises valid point on ritual funding,The Japan Times,Prince Akishino's recent remark questioning the government decision to usestate funds for a key Imperial family ritual following the ascension of the...,
08/12/2018,Black Sabbath's Geezer Butler forms new band Deadland Ritual with Matt,"Sorum, Steve Stevens ...","Consequence of Sound (blog)Legendary Black Sabbath bassist Geezer Butler has announced a newsupergroup, Deadland Ritual, which features three other big-name musicians:...",
08/12/2018,"Cave people amputated fingers in religious ritual, study suggests",TheSpec.com,"VANCOUVER?€?Early in human history, people were willing to make enormoussacrifices in order to satisfy their deities. Some cave dwellers even cut...",
08/12/2018,Iberian iconography and rituals,Unknown,"All this was channelled through a funerary ritual characterised by thefunerary banquet, the libations, the cremation and the definition of thespaces in ...",
08/12/2018,"Police nab undergraduate, four others for money ritual",The Punch,"Etim Ekpimah. Police operatives at the Zone 2 Command, Onikan, Lagos, havearrested a 300-level political science student of the Nnamdi Azikiwe ...",
08/12/2018,A vampire crashes a pagan ritual in this Hellboy Winter Special exclusive,The A.V. Club,"When it comes to holiday comic traditions, few are as clever, exciting, andchilling as the annual Hellboy Winter Special, featuring exceptionalcreators ...",
08/12/2018,I Tried Ritual Essential Vitamins for Three Months Straight. Here's How I,Felt,BarBend (blog)Ritual is vitamin supplement company with women's daily vitamin calledEssential for Women. I'd previously taken Ritual for 30 days about a yearago.,
08/12/2018,money ritual killings in Nigeria,Pulse Nigeria,Conversations around money rituals and yahoo-yahoo have been rife over thepast few days with arguments on how best to shelve the killings.,negative
08/12/2018,Researchers suggest ritual finger amputation may explain missing fingers in,Upper Paleolithic ...,Phys.OrgThe researchers note that finger amputation rituals could take manyforms?€?some early people might have done it as part of a religious ceremonyor ...,
08/12/2018,Ancient Humans May Have Practiced Ritual Finger Amputation,Yahoo News," From Popular Mechanics. Did most Stone Age people have all their fingers?According to the paintings they left behind, many of them did not. Plenty of...",
08/12/2018,State sticks to stance on funding Imperial ritual despite Prince Akishino's misgivings,The Japan Times,"The government said Friday its position on using state funds to hold a keyShinto ritual during next year's Imperial succession remains unchanged, ...",
15/12/2018,What Is Charlotte Tilbury's Goddess Cleansing Ritual? This Is A,Budget-Friendly Way To Glowing ...,"BustleAnd now, Tilbury is extending her skincare line even further with theintroduction of a new cleansing ritual. So what is Charlotte Tilbury's newGoddess ...",
15/12/2018,"Rituals: From candles to washing-up liquid, a shop devoted to hygge",Irish Times,"Rituals, a Dutch brand founded by Raymond Cloosterman in 2000, encouragesits customers to ritualise and take pleasure in the small details of life.",
15/12/2018,Keep state money from Shinto ritual,The Japan Times,Too much money is used for the Imperial family. We hear that the DaijosaiShinto ritual will cost ??2.2 billion ?€? even though Shinto was separated from...,
15/12/2018,Ritual of remembrance,Mail Tribune,"At 24 years old, Bencomo is by now well-versed in the rituals of the D??a dela Virgen Guadalupe, the annual festival celebrating the Virgin Mary: ...",
15/12/2018,'Sights and Sounds of Ancient Ritual' Review: Art Meant to Excite the Soul,Wall Street Journal,"Ritual, in other words, is spiritual theater. A ceramic sculpture(600-1200) of the god Xochipilli?€?whose domains, we learn, include not justmusic and ...",
15/12/2018,Vampire-killing ritual could explain prehistoric skeletons found in,Yorkshire,The IndependentPerhaps significantly his shield had been deliberately dismantled. But theritual spearing of his corpse might have allowed him the privilege offinally ...,
15/12/2018,"CORRECTING and REPLACING Ritual Expands Corporate Program, Launches Ritual",For ...,"Business Wire (press release)SAN FRANCISCO--(BUSINESS WIRE)--Third paragraph, fourth sentence of releaseshould read: We are also proud that Ritual for Business...(instead ...",
15/12/2018,"Black Sabbath's Geezer Butler Unveils New Band, Deadland Ritual",Rolling Stone,"Nearly two years after Black Sabbath wrapped their massive farewell tour,bassist Geezer Butler unveiled his next move: a supergroup project ...",
15/12/2018,8300-Year-Old Stone Snake Heads Reveal Stone Age Ritual Ceremonies,Live Science,"""These sculptures could have ritual purpose,"" said study lead researcherNadiia Kotova, an archaeologist in the Department of the Eneolithic and ...",
22/12/2018,"Welcoming Winter: Elemental Correspondences, Witchery & A Ritual",Patheos (blog),"Connect to the energy of the season through exploring elemental witchery,including a table of correspondences and a ritual. There's so much ...",
